Student_id,Assessment 1,Assessment 2,Assessment 3,Assessment 4
D6F770772B9EF6BB8E7425692E5F51AB,40.0,100.0,100.0,96.0
D08E4FD08289FD7B71647EDE27E11DDA,40.0,80.0,90.0,88.0
E5FE904E86FE30AA505463A3DA95CECD,100.0,30.0,80.0,96.0
9F757456AA86288AA754E5BC615B54D5,60.0,100.0,90.0,88.0
4F94B70836B23CC9A5A4438E89C04C02,100.0,100.0,90.0,92.0
B64B002CEF9B489918A4EC263CAFD532,100.0,100.0,100.0,92.0
F73D34AD633E42AAFF64AC6FBA51AB0C,40.0,100.0,100.0,92.0
FFA7967C6EB030EB4004E3CF233FB4F0,100.0,100.0,100.0,88.0
5FB7531ED3F15AEA677417F24328FAF2,40.0,90.0,100.0,92.0
E19305AFBE8114989B54EAEA63DCC224,40.0,100.0,100.0,100.0
06779B78F0340A480D7407E334CDC6E6,100.0,100.0,100.0,96.0
EA8B3176FA0235A8B7849B503CEFBE1C,100.0,100.0,100.0,84.0
7BAB7CEAC756DAE9F82438B2D584DBD5,100.0,100.0,100.0,92.0
6993471079CF96D9A194DD15EC9D3C50,60.0,100.0,90.0,76.0
975EC2905267DCDB15942E845C06E296,100.0,100.0,100.0,92.0
2EC18203F52DBCDBA8D46993214A5C46,100.0,100.0,100.0,100.0
46DF86B395A3250889843D686D3B5F50,80.0,100.0,100.0,96.0
8F49811F69002728D4E4436541B5E2E8,100.0,100.0,100.0,100.0
7315925194C7808BBF1488034E08BDD2,100.0,80.0,60.0,84.0
312CA07AE666A438E04451A53ACC3867,100.0,100.0,100.0,96.0
BD38C29520A3F3DA35046B7C6AA754B5,100.0,100.0,100.0,100.0
88F660AEE64A5F9BDA1485051DB29790,100.0,100.0,80.0,100.0
4B259A8DAFC0B7AB26B40FE54D241FF6,80.0,100.0,50.0,100.0
745B0F210036885B633482D86460925A,100.0,100.0,100.0,100.0
F649DC9841F0B2CA25B41B506B89A01C,100.0,100.0,70.0,92.0
33BBB55F6F6949194434D25BB3FC194D,20.0,100.0,80.0,92.0
92C930C967C9AE1B9DB4DA09068A995E,80.0,100.0,90.0,100.0
E6798692D14F341A96B4FCC2F09B85E9,100.0,100.0,100.0,80.0
12FB1D5789D30279FFF4249D6C6624CA,60.0,40.0,20.0,84.0
ACD84128C760FF3AC914E031A6400357,100.0,100.0,70.0,76.0
B1636E6D57577618DDE4C63C7C27E462,100.0,100.0,40.0,96.0
0C98CD41701DB218C1B4051997628EAF,100.0,100.0,100.0,92.0
53D3A87C11D17A0AFF54E6A9020B7B7F,100.0,100.0,100.0,84.0
1CD5515A64F50D2A19041D78DE539DCA,100.0,100.0,100.0,76.0
2A2BBA96A1660EDBD314C5C53C561937,80.0,100.0,80.0,76.0
4756DFCC1C8AA728A354A5BCC3AA0C6E,100.0,100.0,100.0,96.0
F3B88765BD90E589A7B4FB0F1CC8087D,100.0,100.0,100.0,100.0
342752FB00C0FAA8A314AB6EC0316836,100.0,80.0,40.0,96.0
A7D514B0A1D9E3B8F5049310EF6C8F13,100.0,100.0,100.0,100.0
931C1755DDC7B03ABAF47293AAC0D4A4,100.0,100.0,90.0,100.0
E17D448B2FAAF41A9624553C473B27C8,100.0,100.0,80.0,84.0
B2F810702E3ED0AAF4E44B12869BEA44,100.0,100.0,100.0,96.0
973A81502B393DCAF2E4FC571FC2D503,100.0,100.0,100.0,100.0
0CC17EFDC05A48EABDE49A93C4981D68,100.0,100.0,100.0,100.0
5DAA625F0E1C537A1A142F5C011423E7,100.0,100.0,100.0,100.0
DE2B9697EDC6A8BB6B542402DCB7CA89,100.0,100.0,80.0,92.0
B3A327131F0C169B5CD4F010963A5782,60.0,50.0,90.0,96.0
882CA2F0B340401A8F74412D6726BBA9,80.0,100.0,100.0,100.0
961064606480F0E99D34E6A723806E15,100.0,100.0,100.0,96.0
AEB19B38DF416F2AC874D332E6B9AA2D,100.0,90.0,100.0,100.0
526751EEEB4673EA3C147DAE3A219C20,100.0,90.0,100.0,100.0
70758D5EF58AFC5B98B4E6B4ACDC0EE2,100.0,90.0,100.0,100.0
CA24AC0476BE1749C724496B7CB1BA25,100.0,90.0,80.0,88.0
4E7396313C87590B658412C3A97E3FE9,60.0,100.0,90.0,80.0
FE60DBAAA5471CB805E417246917D78D,40.0,70.0,60.0,80.0
5C3FBCA0D2A68CA99FE4FEA3845B16BE,80.0,90.0,100.0,96.0
1AA49465373AF388A5A430AA314BA5F6,80.0,100.0,100.0,96.0
CF0524656181A1AA689458D74EFDAB29,100.0,60.0,70.0,100.0
8D07AC0C7BB315287574C1DDB489C72E,100.0,100.0,80.0,96.0
CE4FDAA8B545581BD5D4CC9DB7E2AFB7,100.0,80.0,40.0,100.0
8073B6FD2C609D2A0264119D64F1FD32,100.0,100.0,100.0,96.0
BA8FEFA39B4975190164B342BD78B080,100.0,100.0,100.0,100.0
067DE3392C7A8039435433909752D19A,40.0,100.0,100.0,64.0
D5E2CF8EE47F8A2A306468EDEB126993,100.0,100.0,100.0,100.0
DA8FF5EEF8ED1F499604A79C69653248,100.0,70.0,100.0,100.0
3B215FFD0BBC0598F4C4B15081C6F19E,100.0,100.0,100.0,92.0
5839838ACCEA5A0953E472513C869FEF,100.0,100.0,100.0,100.0
256DD1AF9C10DD090DD46AE48F619C64,100.0,90.0,100.0,96.0
361BBE87F551BB6A2E049C0BC90EF231,100.0,90.0,90.0,100.0
91278BF34C7972AB31542963D425309C,100.0,100.0,80.0,96.0
823937E7796DC99AE0247C01034E70EE,60.0,100.0,100.0,92.0
9F1C6C0F2605D4383744CE82BC251026,100.0,80.0,100.0,84.0
FE35F8A8A9A7518AB4248AE3523EB827,60.0,100.0,30.0,96.0
3D01E27895012E2B2994AC9711F376A0,100.0,90.0,100.0,100.0
BB5E571E30383A59226498864B8246B6,No Assessment,No Assessment,No Assessment,No Assessment
8B379666ED6A4DAA4C24B658CEC77EC1,100.0,100.0,100.0,100.0
2DC9C53638F5D0081DD42ECCDBFD9F8B,100.0,100.0,100.0,96.0
5F30C8953DDE87F809542DDE0A30C850,60.0,70.0,70.0,100.0
8816B2663F4F2F1B2C64FFC1C3F2903C,100.0,100.0,80.0,96.0
B7371F0C7A56BD2BECB44282D3118E64,100.0,100.0,100.0,100.0
598F29D4B45543383C14BA2E1B2224B5,100.0,90.0,100.0,92.0
4C3368CD788F06585DD4768870BF042E,100.0,80.0,80.0,100.0
BCE366A491972C0B19D44BCD7BFE655D,40.0,90.0,100.0,96.0
F3267890E054119AE69481A1778225DF,80.0,100.0,100.0,88.0
70C1F714284562089D74D6557957700C,100.0,100.0,100.0,100.0
F4238056F4180949E5D48C94BB1E0414,100.0,60.0,100.0,72.0
A3A13892E1EA7E2BFF548970722F9429,100.0,100.0,100.0,100.0
0CF7E4C60A0DF02B873467EF73A9D942,80.0,100.0,90.0,100.0
9162F2E7F05BB0A98F648C91A91D9C6B,100.0,50.0,20.0,80.0
8A098BB4BF829F8BCFD4DDD971B4BA99,100.0,80.0,100.0,100.0
C7712F2F309A3128002414FA46F49690,100.0,100.0,100.0,96.0
64759F9ADF45033999D491647D5F96F4,80.0,100.0,100.0,92.0
E66A47F4F03138A9F7847BC8D6EC6C55,100.0,80.0,100.0,100.0
44C6374713630C0A898401C57262B9C6,40.0,100.0,40.0,84.0
F721B32FCF1773AADA747C94D91E7AA3,100.0,100.0,100.0,76.0
6B30400ED5A6267B58B48E2D864672EF,40.0,100.0,100.0,96.0
63C5866E1AA000AA7BF489F90E819C98,100.0,100.0,80.0,96.0
F73B7AA251B60D686A2402A38AF67852,100.0,100.0,80.0,84.0
E11C3895C61A008A1804A1C726D582EE,100.0,100.0,100.0,92.0
0A3640BD0B1C19EA3364E6D7D2EACCA2,100.0,100.0,90.0,84.0
31B3291A47C680FAC6941BA5FA33AC6E,100.0,100.0,100.0,88.0
343859B628D15CCB94244C1F73D31CF2,80.0,30.0,100.0,100.0
BA91F007A552D4995114DF7D65491204,100.0,100.0,100.0,92.0
F301F8C8404D87FA8FD4C78F06BB7A80,100.0,40.0,100.0,84.0
5835FB42C020F1D8D5844917B70B445F,100.0,90.0,100.0,92.0
BA9EC71E6E66319A37A4E136744BE57D,100.0,100.0,90.0,96.0
CA0335EF6F7E5FEBA074913B1AC731FE,100.0,80.0,90.0,96.0
3ABB2A54FB6313C91D149DB1525028B6,20.0,20.0,20.0,92.0
1CB15E4A58E900F9FC74917D114C6F05,100.0,100.0,90.0,92.0
7CCC991B10252C68854496E638440A00,40.0,100.0,90.0,96.0
DC10A1C60695105AF3840D8BB1497A32,100.0,100.0,100.0,80.0
673B39FFF6F4EBFABEF4BB1BE0501E2B,100.0,100.0,100.0,100.0
E8D787FA6F83A2187DA43DC816538391,100.0,100.0,40.0,92.0
294EACBBCBF97EBB86A4D48223713D96,100.0,60.0,80.0,92.0
4E3C93D2276D76D922D47F35E5F4C067,100.0,40.0,20.0,92.0
B716A851B7B5613B36C44052F4054933,100.0,100.0,100.0,92.0
00CFD6B8F254D0BA7CD4301226A77C8C,100.0,100.0,100.0,84.0
A458FFAB930B8BD87DD4C2F462C80E58,100.0,80.0,80.0,92.0
4212AD71DA679CF98964AD5E24C58AD7,80.0,90.0,70.0,96.0
A2759E35E0831489ECD4E0889565A554,60.0,90.0,70.0,100.0
2040D9AC34A97B2AD59426ACE6F83723,100.0,90.0,100.0,92.0
E47A004BE0DDD72AB174A4BE4704D0C4,80.0,100.0,100.0,88.0
4C76FF2452689AA8CD94DFC87FED2F4B,80.0,80.0,100.0,96.0
7C49EBDE44B6430AA8942702B1BCCB3C,100.0,100.0,80.0,92.0
FB6F725DAD46D6C93F446B69957C3BDF,100.0,90.0,100.0,100.0
B532B68F0142B2AAC154F2FD6C6850C9,100.0,100.0,40.0,100.0
16DFCA665E8DDF59D354B0D47F3B7421,100.0,10.0,70.0,100.0
E8E447EF8E9731484484E43D06741ED0,100.0,100.0,100.0,96.0
3C12616C62063EA86D246DB67C4D82C8,100.0,100.0,100.0,100.0
63AEFD23F838322B391421BB7F67A892,60.0,70.0,50.0,96.0
4939856CF1D4F1BAE3B4423F0DA6F386,80.0,100.0,80.0,96.0
300F3085EE17528AABA49D27D1CA0CD6,100.0,100.0,90.0,88.0
7A8431577BABD5D98B24EF3504E5D9D9,100.0,90.0,100.0,92.0
294BD87D817FCE786BE42FBF201C9CF4,100.0,100.0,100.0,96.0
1AC4E595F60B7FC9DA44AAE52C013F5B,100.0,100.0,100.0,92.0
29C2A6729687A83A41D411B3DC9A3A77,100.0,90.0,100.0,100.0
440F27B84544820913F4DEEC9C9C3781,100.0,100.0,100.0,100.0
076BD5A7F65D863B3CD46F85F09B1D87,40.0,100.0,100.0,80.0
6FAB30171C7941FA8674FC7A61F50B29,100.0,100.0,100.0,100.0
7A24E4649AC55D3BD2440500BA92C554,100.0,100.0,90.0,80.0
6DD7C9C800C5F68A48C4171C2B452FEF,100.0,100.0,100.0,96.0
768A0A00A0730278BFA4AF12DA72B189,100.0,100.0,100.0,100.0
DD24A32F4B8002C83E04F622123BD0A0,40.0,80.0,100.0,88.0
F3938F7BCFE4957BB124799CCA1FD8DC,40.0,100.0,50.0,72.0
385C5065B32456CAF654AF805376AA9B,100.0,90.0,100.0,96.0
D7B97E3A3FFFB1FA3744527E24D9CB18,100.0,100.0,90.0,100.0
675EA83C76BEA1BAE794920EA01A8AC0,100.0,100.0,100.0,100.0
28B0A834C75266FBD8749B052A594016,100.0,90.0,70.0,80.0
8AF7CAB78B5133EB27D4D6009C2D76B5,100.0,100.0,100.0,100.0
32EDDE8B9EE32F3BC934275A9574CE57,100.0,80.0,70.0,72.0
AE91AF7B87E8481B50C415C18CA59321,60.0,90.0,40.0,88.0
96798B5974B17FE8F04433DE2DE3E03B,100.0,100.0,90.0,100.0
65BFADF244AE7FE8CF84710C6A6DA6E4,100.0,80.0,100.0,96.0
E275E71B6E1C09BBA1246275FA314056,100.0,100.0,90.0,88.0
B5D020FEC893E46A0D843D675DB8C7FD,100.0,100.0,100.0,96.0
3B3BE56EC65C2B99FA3485FE5E870B71,100.0,80.0,80.0,92.0
8DF0C34D3B446B882A74511B12D7DDF3,100.0,60.0,80.0,92.0
44F5B357B1BEDB1B232465C324A00B83,40.0,100.0,90.0,76.0
E005FE6522DCD5488EC465AB00DC92D5,100.0,90.0,100.0,80.0
FB5C05C5EA0F39E97424139CF4C28576,100.0,20.0,100.0,100.0
66A9DBC729216E3BA2F407766500D006,100.0,100.0,100.0,100.0
CE81204620EC71289834BBB8E2C59CE4,60.0,100.0,100.0,80.0
4C074EEA5DF5E92AC2D435C8EB51B4C5,100.0,100.0,100.0,92.0
530E83025AD9DEE801247881B9604E1B,100.0,100.0,100.0,80.0
885725C9F24ECFB92784C4E1EEC55862,100.0,100.0,100.0,96.0
24652B5C4F8B3C1BB2849B02566E1BC9,100.0,80.0,100.0,96.0
AADE5B29DE4C6D1A9FF40876595E3A97,80.0,80.0,40.0,88.0
B70315CB35E34E3A5BA4CA467D1AD099,100.0,100.0,100.0,72.0
D03F16261ED350DBE344127B328D4D04,100.0,90.0,100.0,92.0
DB5D33CC22AD76E9D774FA9FAA0FF227,100.0,40.0,20.0,96.0
7209CD7155F0FCF950A4859171645938,80.0,100.0,100.0,100.0
E00062F046AA7B28FA84BA1D1856825B,100.0,100.0,90.0,100.0
3CABF7BC4CEC6D38B8747BBB06654E6D,80.0,80.0,0.0,64.0
9C35B518DA8FF1AAB4A45B22555FEBA3,100.0,90.0,30.0,76.0
1D188B5C43E9699B2F54D08BCF504299,100.0,100.0,100.0,100.0
0F97662EDBC3AB89AC94C7FC0667525C,100.0,90.0,30.0,64.0
A13034BCEC6DE6681F94EE38E6786459,20.0,10.0,30.0,84.0
0CAC43CE9B1107F9AFA41F85A7BEAC2E,80.0,90.0,90.0,92.0
CCE1C7D99E181BBA08C4FE9CECF19598,100.0,100.0,100.0,84.0
D75F9A7112583418F74437245CCF330D,100.0,100.0,100.0,96.0
A43209A57525FD580CC459EB51EFCD81,60.0,100.0,90.0,96.0
369E3AF1B62035AA24F4215A868E5F10,40.0,10.0,20.0,92.0
465F483262BBB27889641325C6293DCD,40.0,100.0,90.0,80.0
BC9C921C7D10138B10F4AC7870772DEA,100.0,100.0,100.0,100.0
BCDDB6B56D6E901BB844DBF3F1146966,40.0,100.0,80.0,72.0
491036A93603CCA9B194A3D5822E18C8,100.0,100.0,90.0,100.0
56CBF17346F42A492A145DDCDDF034A1,100.0,100.0,100.0,100.0
B46F62DDB2529639FC34DDD0130C0223,100.0,100.0,80.0,100.0
C3DCB4654C9800F89CB4400CE234A099,100.0,90.0,100.0,80.0
2561EAF669DCDBEA1F04CA50D4C84D0D,100.0,100.0,100.0,88.0
CBFDDA08C8605FAB7B543251F2A85229,100.0,90.0,100.0,96.0
7F0E2D18BFAD36B968B4047CD24DAF64,100.0,100.0,100.0,100.0
DDF7B4D40A746DEB72845123444EFB9F,60.0,80.0,50.0,84.0
997CDE77C59891F888540D95B49EB8D3,100.0,100.0,90.0,92.0
0EB5862C746709E995242DCCF1197240,100.0,80.0,100.0,72.0
091BD254DE39593A006414395EE0124C,100.0,70.0,100.0,92.0
1D289B37E1696FD8E264C13C955B3DF5,100.0,60.0,30.0,96.0
D919158D575F67B84FE463462095B5F0,80.0,100.0,100.0,100.0
AF283DF1038AF6CA40E4B7E35C61AE08,100.0,100.0,50.0,80.0
21DAB412F1CC8ADA45F421CAADFE0500,60.0,80.0,100.0,76.0
B26BED2A75FCD83AB57449053277053B,100.0,100.0,100.0,100.0
69B7F96C3A4CA3C8AFA419D47CC83BDB,100.0,100.0,100.0,76.0
F29EF44D80ACCE7A3584B550E89265D8,60.0,90.0,20.0,64.0
21BA8D7690F309883B14B9F7D5E4A990,100.0,100.0,80.0,96.0
24969D51FB0A2FC96AF498434D8B845C,80.0,100.0,80.0,84.0
C98A2D2D808022581514144CBE35477B,100.0,100.0,70.0,96.0
0DEE41C5E82025CBEDB49F0999E5F7FD,100.0,100.0,100.0,100.0
F4A3AFA814B835FA23641DF9892463DD,No Assessment,40.0,100.0,80.0
CB6E5ED9DED94F8B1B3420C625F9A155,100.0,90.0,100.0,80.0
3E7D7CEDE6B1CFA96854452F8D309C58,100.0,100.0,100.0,88.0
5D5567138D56BCFB3CD4DFD125906684,100.0,100.0,90.0,68.0
71E243F58B71C15A98248900E931C6C1,80.0,100.0,80.0,100.0
E63E48021222BE1AE6A4D865DA5D8174,100.0,90.0,100.0,76.0
BB66B414CEA035AA01542D664176960E,100.0,100.0,100.0,100.0
BD366DE479B8F97A8C24CA961906289A,60.0,100.0,100.0,92.0
A76416B97C92A7B9C8949108CAAB2D6E,80.0,100.0,80.0,96.0
48C54A9B4A8A74F8CED41858232824AA,100.0,70.0,No Assessment,64.0
A5020064BE50DFA95FB4B499486CC08D,100.0,100.0,80.0,80.0
FCA65F64AAEFF7C8CA247C4CF5E2B611,40.0,30.0,50.0,96.0
25DC5CFB95265D4801943A9FF6FE3C8C,100.0,100.0,100.0,96.0
D33D5C20D576DD5824743207C1759E10,100.0,100.0,100.0,100.0
A7FA15296ED599EBA0D428EF3FDFB3E4,100.0,70.0,40.0,80.0
2F26AC24E1A83E4B6564DC5ECC1261B5,100.0,100.0,100.0,100.0
545C037536A37E59F1F4A3C5C84A01E5,100.0,80.0,No Assessment,96.0
20C68E5A23AAC368F6F4038E76E6F822,100.0,100.0,80.0,92.0
AB0EA6A24404D278A7542D486FA5BB74,60.0,60.0,50.0,88.0
18241FFF08EFA0B91D84E5CE2C5BE528,100.0,100.0,100.0,100.0
4F37ABDC337C0CEA7274FFC967A61088,40.0,100.0,80.0,100.0
215633F5B4F397ABEEF487A3DFBF7C9D,100.0,90.0,30.0,88.0
81B6DFBC442CFE2A5154CAF81019AB16,100.0,100.0,90.0,96.0
796DD69E0256258AB6B43A8577776A27,60.0,100.0,100.0,96.0
4D6C2C63FA06B288EE74DE2F53D24D01,100.0,90.0,100.0,96.0
E5B9EF19AEE17F4B6D1426E3CE6CEE10,80.0,100.0,100.0,96.0
48EC5EC60927BEFB42346AE8C2727EB3,100.0,100.0,100.0,96.0
0FB57E141BCAFA893A3432EAB630CCB3,80.0,100.0,90.0,96.0
E1765EB1031588EB29D4D161F78BE202,100.0,100.0,100.0,92.0
31CBDC6CAA443159F374C4704878565A,100.0,100.0,80.0,96.0
C99A42CAF2C7D479FBF4DC0B18002A13,60.0,100.0,80.0,100.0
476778BAB738116A4A24AA20E464214B,100.0,90.0,100.0,96.0
5E16F23C13336C9A7F7446487423DD2A,100.0,100.0,100.0,92.0
351A6B94FCA2DDFA36E4723E19677CF5,80.0,100.0,100.0,100.0
5EB78F359C4DD3D9E1849D90D2177370,100.0,100.0,100.0,92.0
FB8E20BDF722CF897144D475CDA92E45,80.0,80.0,100.0,92.0
F34C7ABF8898E2DAFD0468C638A108BF,80.0,100.0,20.0,84.0
5F7F45A4ECAB5C88F474438EDF19CA89,100.0,70.0,100.0,96.0
49C81B75B4062179EE64D1B4B0403151,100.0,100.0,40.0,72.0
8FD6445A578928A8CAA4D62A46E7E7EC,100.0,100.0,80.0,96.0
39316BD330CCAB0A6C944406EF9794D0,100.0,70.0,100.0,100.0
FF8AB0CDB664A72840347A02219AAC7E,100.0,90.0,100.0,80.0
7C1C21720D8F33EA8244C4F1CC5CA5CD,100.0,100.0,100.0,60.0
E22BB4A14A4F030B98E42E54656D496E,100.0,100.0,70.0,88.0
AF106F4AB9E7282AF7B4F9E54BE84323,100.0,100.0,30.0,88.0
27ED138454CB0C6A2C54D6382DF72C60,100.0,100.0,90.0,88.0
E3BF2F5EB0434FF873945D9ED92DD260,100.0,100.0,90.0,76.0
38A03E7F18C84B69E524D6C53BA29568,40.0,50.0,20.0,96.0
10A905C7049ECA0956847127710A700F,100.0,100.0,60.0,96.0
D6B29CF88A401289B8449A9B123D1BBC,100.0,100.0,100.0,88.0
5EB9CC56E748777B6C94D699366DF1C5,40.0,100.0,100.0,100.0
183739AA581852B97D7402CDAEC00839,100.0,80.0,100.0,92.0
A547FE0E5A07E5CBEB746E1EBD619DA5,80.0,70.0,80.0,60.0
907D65EF10EE8818C6E4C33602B027C9,80.0,100.0,80.0,96.0
D17008999C406F9B16746DE151B1B663,100.0,100.0,80.0,96.0
C60BF3D7119EA18965743A287DF3A409,100.0,100.0,10.0,100.0
BFC24101740D75BB74749EEC738D7832,100.0,80.0,100.0,100.0
43FDD9AF6717048B47C494A21D587987,40.0,60.0,100.0,96.0
0032E019F4BB9BBB1084A81D850F1F8A,100.0,90.0,80.0,92.0
624D0F965DF787BB24D40314B6C76AEB,100.0,100.0,30.0,100.0
50AC83881FE1EBB84564BF8E87A2A0FA,100.0,60.0,20.0,96.0
2A07F900BE1162C9DB44857D42BF5FD2,100.0,70.0,100.0,100.0
FAD9D0B233B932492E0427D009995820,100.0,100.0,100.0,96.0
1454B72515D387083884343017424E0F,100.0,100.0,100.0,80.0
FFD5F464AA5EAB1B6EF4CDB98A98071E,100.0,100.0,100.0,100.0
89981591F744587A8124164972C54DAB,60.0,100.0,40.0,96.0
195ABE3D80CFB8499484C8C6E1492F07,60.0,10.0,100.0,96.0
59A1D6BAF4643299DB04F1516237D3ED,80.0,90.0,70.0,100.0
7C8A5777906D2ED9F1249868A4258BDA,100.0,100.0,100.0,96.0
5084479557ECBDEB37047EA59D1DAE7A,100.0,100.0,80.0,100.0
5CF36F28CF10230AC8640CCDF3FC40C0,100.0,100.0,80.0,96.0
52E49D440D4653EA92741E65DA3E6A61,100.0,10.0,30.0,88.0
6203A1AC7B03138BE0249DAD1BD9738A,80.0,100.0,100.0,96.0
1BFF54798550ACFA5714DD9A9E86032D,80.0,60.0,100.0,100.0
B7B28647C288AF3ACD9477BDC0C24649,80.0,100.0,100.0,96.0
82C27DA079D70F3A08548C5E3ACDF1BA,60.0,70.0,100.0,96.0
AFC5BF7EF555C2FBA6C444B6BE7D5455,100.0,100.0,100.0,88.0
D09D7543CD0FDA2AC7C48A3D4B18F6BC,100.0,100.0,100.0,100.0
99EBA1A1BA4F58F8BF94F909E9D8CF2B,80.0,60.0,40.0,88.0
C88CC9001AD3A1DB9AD4B16FF7992F89,40.0,90.0,No Assessment,88.0
C47AB6863A73505849A4934C6E856935,100.0,100.0,100.0,88.0
8C537F65CE3798888994E18CBF082EB4,100.0,70.0,100.0,92.0
938D6CD124AC165ABDE4006A392E72E3,100.0,100.0,60.0,100.0
BECC8072443809C9780428A221856A0A,100.0,100.0,100.0,100.0
873AA1049EE5B3F942147E90E12C3394,40.0,40.0,40.0,92.0
9330A57D3C7B41C965940825174FFB15,100.0,100.0,80.0,92.0
31A2FC81CB18DA4A5AF4C5DC9E62594F,20.0,100.0,100.0,96.0
BA717BCBDF70868A78A405B752C97D3C,100.0,10.0,60.0,92.0
6D63678E1245232A6884AE4CD59302B3,60.0,100.0,100.0,88.0
F48456486F7A658820A4AD27F115059B,100.0,90.0,100.0,84.0
CCBCB118326E24A9B8441CA45E89209A,100.0,100.0,100.0,96.0
763601CF67D57BE9CF44FD8C2D7361CD,100.0,100.0,90.0,92.0
104533CE617E0AC825B4AB9F7740E0CF,80.0,100.0,100.0,96.0
1DCE997F754108E90984441C85EC014F,40.0,90.0,No Assessment,84.0
D05A6C7DFFC0485BDD340D86F5E34B7C,80.0,50.0,60.0,92.0
94035B979CB1D318C2746D6A26699174,100.0,100.0,100.0,100.0
E1B85A6C7B0E87C8B5C430C9FD281194,100.0,70.0,100.0,96.0
69E15EB06AEFD5EAB074D867A425AB1A,100.0,100.0,40.0,92.0
3823247561964FCAED44881763AFD599,60.0,60.0,80.0,96.0
E6232FF18C7AD4595654C8A4BC59F4F0,100.0,40.0,90.0,80.0
180DDCD53FE5FCE853F41407926982F2,100.0,100.0,90.0,80.0
7B5B3A55EC5045CA9F241F7545C0E319,60.0,100.0,100.0,92.0
89013B47C83A9F69AC5475B5F038729C,100.0,100.0,70.0,96.0
F4172835784CF3982754BA4B763B0B0A,100.0,90.0,100.0,92.0
5D5BE62FB4FE9C4BEAC47161616F8E5C,100.0,100.0,100.0,100.0
F7DC89F471173DF8A7646872C2E44744,100.0,100.0,20.0,72.0
B677322B9513DB690FA44584B911D8F2,100.0,100.0,90.0,92.0
B24725C306FA55C8470482AF044FDA39,100.0,60.0,100.0,76.0
008128E3D282E87B0644FE3EB9374F0C,100.0,90.0,60.0,100.0
61D38BEF5E96810BB444CDB25E442903,40.0,100.0,100.0,100.0
3845627D84098B8ACD4493ACD15F5F4C,100.0,100.0,70.0,96.0
F8198DC2EA42D2EB8044E78F0D071832,40.0,50.0,10.0,84.0
30BF72E9B6CAE6F87FA4FDB0E27BDF7F,100.0,30.0,70.0,88.0
D87474BD7F33D10A93D47A3E464370AD,100.0,90.0,30.0,88.0
C6AA54666383068A904473495CF53E4D,40.0,80.0,100.0,92.0
B80C3D8AD1E32E29612455DBC52494AE,100.0,100.0,100.0,96.0
29B3D8BBB289452B0DA4A8A137738180,100.0,100.0,100.0,100.0
0F7E737A9B91912A46F44F5B30C2497F,80.0,30.0,10.0,92.0
A8AFE14822C9E69804F4C28F3DC709CA,80.0,100.0,90.0,100.0
47C9D4BAD9F35C3A8D748A6C5E4A8932,40.0,40.0,40.0,92.0
34A99642BE442F2B69F4994563E832D3,100.0,90.0,100.0,96.0
AD4B071877EA969ABB74E0C9409A9040,100.0,0.0,40.0,No Assessment
584574286AB9493A34B489D106A42C63,60.0,100.0,100.0,92.0
6F699A5D766A81E9BBD4A814D21CC11A,100.0,100.0,100.0,100.0
2F1C1DB3A9C68D6ADA44EF7536990EC0,80.0,30.0,No Assessment,88.0
1B28080DC8FD5AFA1E840D78155A182E,80.0,100.0,40.0,92.0
59F7D5728C4DB02ACF0412BA931E728B,60.0,100.0,100.0,76.0
968BA76F7C18EA19C3647D5B662AC187,100.0,100.0,100.0,84.0
04705FC5652A93E8DAC4F798958D7626,No Assessment,90.0,40.0,92.0
33168341B65B8CE91D746522CA187418,100.0,100.0,70.0,92.0
282CC66498F7C9EB21844C4CE9515BCD,100.0,90.0,100.0,92.0
275CABCF73F6DBB9F0C41554EC8ED4B3,100.0,100.0,80.0,92.0
1613DE0BBD73B4BBC0B45F98DA3E71D4,100.0,90.0,80.0,100.0
390445AA2383AC3AA9440D1485D2FACD,40.0,90.0,90.0,84.0
88A47BC9080CDE499E844AF1A08CEE03,100.0,100.0,100.0,96.0
BF65628C5F4C176991E4180F64CA6B6F,100.0,80.0,100.0,92.0
B1B2F3550E3DC7088964F468C2C4C1D8,80.0,100.0,80.0,96.0
F716CD16B86EC73941B4A2ED4824A4D6,100.0,60.0,100.0,72.0
5C13D014803B2E3B5D24BEA40CC11D80,100.0,90.0,80.0,72.0
9DBE154206E6F9F99354CB4C5AD7AEEB,100.0,90.0,70.0,72.0
C7EEF3D50EFFB2BA9054EFC7FEFB4471,80.0,100.0,60.0,88.0
A5EAEE5BFEC212B89214E6E8D28E8F71,100.0,90.0,80.0,96.0
EDC8F7A47BF1D7BB589416578C32B872,100.0,60.0,100.0,80.0
23F55B73D13006F922948F090FC52E1E,100.0,90.0,80.0,72.0
46436B671402FD9AAF04FB8DAADE3DE8,100.0,40.0,40.0,88.0
0B9B094C91793D3ABA0458A633D0D0D4,100.0,100.0,100.0,96.0
934046DCED8657EBFE5431B541617CF6,100.0,100.0,100.0,92.0
2075F93B2D986FCA17349E519B44B4C5,0.0,40.0,10.0,88.0
3665D5CB39EC512BF5E48A1F489B1E94,60.0,80.0,20.0,88.0
0C105BF5E56BF7EA7664742142004847,100.0,100.0,100.0,92.0
34B7E0FAC729D21ACBC452A38FC76A36,No Assessment,70.0,No Assessment,92.0
B92355E0D3CDFBFB0C84A1595D325594,100.0,70.0,100.0,72.0
